"ID","Control1_UT","Control1_MT","Control2_UT","Control2_MT","Control3_UT","Control3_MT","Control1_polyAdT","Control2_polyAdT","Control3_polyAdT","padj","log2FoldChange","pvalue","foldChange","log10padj"
"AC060766.4",6.76702242334805,7.59397295063866,12.8485240120322,5.20482198605043,10.9340878603867,9.0288774490067,46.4114645281788,41.0607952975336,43.522538575143,8.96536701435185e-12,2.39881139282704,1.01143729188112e-12,5.27368497072168,11.0474319270672
"AC060766.5",2.58586078677301,1.50764001324079,1.384147738693,1.34792378027615,1.26578591652493,3.70704413598478,11.0566424694728,11.8621140009975,13.5231698305408,5.14146146528759e-05,2.96248847643095,1.22743207938251e-05,7.79467286918633,4.28891341483869
"AC060766.6",4.76283592888329,3.6298350848702,3.22652544376931,5.7125177536633,1.32873883155572,8.94320164718336,12.4861192404184,15.1961195740493,14.0531988362782,0.00387627558829772,1.7762989130595,0.00131316115111075,3.42546278885199,2.41158535385495
"AC060766.7",7.50166754122234,9.21150164445857,19.4122125851024,8.60024963149878,10.2617013798545,11.0650121203917,56.2699043778908,40.6911598368431,57.0853708316512,5.50425943309433e-11,2.25004183189406,6.64837491987438e-12,4.75696638938852,10.2593011046225
"AC063943.1",1.76586676043144,0.734667070713641,3.95769518927958,0,0.586302524745656,0.583602669849766,6.85118315400488,4.96920163691682,7.58479291854794,0.0119595849286034,3.08837779031696,0.00457687486618181,8.50539236183203,1.9222838927845
"AC063977.1",7.53569672387432,2.89230843978768,2.49742818783769,4.73219016509119,10.7625325887048,7.39578115697569,0.600244831610198,2.49529732385689,0.00235222261365964,0.0178564983552135,-2.99736734872426,0.00720410578566877,0.125228310099617,1.74820370189244
"AC063977.2",17.6014929671729,7.96782970829353,14.4383611554399,8.13378937981916,16.3460317170398,10.5997247189462,0.339115264555025,2.03744510760564,1.10423369939455,1.39876821069794e-05,-3.60247013809085,3.07662373936034e-06,0.0823281639299707,4.85425424630514
"AC064801.2",96.1138335279051,117.677521399197,76.2273366545449,145.521803168727,105.991177499541,113.362747714504,432.638186068959,431.289700776446,425.915750923328,3.02713913631328e-40,1.98130815418907,8.45801975609702e-42,3.94850948012724,39.5189676171193
"AC067852.3",41.0960571919628,37.9949941101547,44.1303289848848,38.3415373063228,34.0568626720601,44.9493402829104,6.92753503672153,8.52853899508703,9.1823046496673,3.71595620298459e-11,-2.36209775833691,4.41346392192152e-12,0.194508113644426,10.4299294133313
"AC067930.5",5.26624816848934,2.74673852204067,6.79061452912293,5.86289103705312,7.23157403065083,5.35588762929564,2.76441387942595,0.771010379511074,1.64443988572795,0.0352097712107293,-2.32055916704413,0.0154454002787264,0.200189863758608,1.45333679691904
"AC067945.1",37.8532599844208,68.6805067399548,57.6460684230148,89.1494962874641,45.5201195014065,69.5089819208258,621.748835543512,630.762612799793,651.655072251711,3.80670886763208e-87,3.37820791636254,3.92318383664904e-89,10.3978108892432,86.4194503362184
"AC068299.2",0,0,11.7248799558969,11.5389810383998,0.0105346584063231,1.86351502760823,95.7363449228802,50.2055879193659,102.749654604913,0.011547753750913,4.42072303866939,0.00440921927755639,21.4175720793044,1.9375024857681
"AC068491.4",16.2249521517692,19.5756716621607,8.55368937299536,25.4618913224481,13.7055079995361,17.8812709943453,4.76329197445725,6.73625063623609,4.16610013592343,0.00169234222467304,-1.8031212435487,0.000529670869420615,0.286553963532816,2.77151180958394
"AC068580.1",67.0692820622353,119.818773088247,91.5668987973598,106.380431351623,90.0767427349638,125.107386484638,58.2454025398015,54.7158134522185,23.3770265411523,8.36612496039232e-05,-1.1467967791021,2.06662293474697e-05,0.451626867655912,4.07747565287952
"AC068580.4",79.5178492937722,75.734711760453,41.6102526717493,107.536157566673,73.9729098142671,57.3354765418452,22.173818957416,30.529318680176,27.9526808910172,4.68057416189212e-06,-1.45357936481074,9.57468129672509e-07,0.365114440677646,5.32970086913811
"AC068700.1",86.035410225124,51.6442695913638,80.3956152655617,59.6443419518037,73.6879301850362,41.3364526764445,19.7073849481899,16.6262849775086,25.8864788679539,9.27031025841446e-08,-1.69801155847812,1.55326103541957e-08,0.308210612056925,7.03290573065998
"AC068724.1",31.968835726568,38.2708087495533,28.6690551728135,33.4877508809656,38.3100443372728,29.279585291306,16.8778680647868,16.1203480489941,16.4746118239006,0.00175681397984532,-1.04130404838857,0.000552665738987618,0.485888082148433,2.75527422131839
"AC068898.2",4.94172382141341,3.26813983044767,2.59842106270171,2.56310963871367,3.64520195865091,1.49803977607587,0,0.377253837952665,0.423426727831156,0.0236066042055884,-3.76158807365635,0.00983752679838968,0.0737308360511642,1.62696648140252
"AC068946.3",10.6125808745243,18.0469455619808,15.1741534540902,12.1031012764166,8.82804131680747,14.0188371560331,5.24708425571723,2.48523166627144,3.58226500005231,0.00221323160145238,-1.9419023624666,0.00070993316713865,0.260273013368823,2.6549731373742
"AC068989.1",6.56584529941083,13.9469436280866,8.02411935258663,11.0852640232381,10.8544310817105,8.95456716225808,148.723920649513,186.033987317909,162.492223732168,2.44620510836045e-68,4.147360583977,3.63031538617069e-70,17.7206618609551,67.6115071312349
"AC069243.1",13.1379792175897,8.0221631807626,4.91284913310934,9.17511431381417,7.47063952033276,12.2358538431397,1.97297349791235,3.81565716594803,1.70087965936361,0.00414568896600514,-2.4021912371704,0.00141525374970851,0.189177021003468,2.38240328434896
"AC069304.3",0,0,0.610022885274038,0.593151421620409,0.357370536732683,0.358241966175485,5.49185704414359,1.7623830297359,2.57411112275235,0.0314285739069575,3.85856100916293,0.0135829875650965,14.5058306808434,1.50267532494457
"AC069368.2",8.65615722110381,11.5659554962693,13.194209915532,4.09769192667254,10.6312628873446,8.56557637021105,0,1.44929107848039,1.44530501153126,0.000133352592292854,-3.75229318104014,3.41260962413052e-05,0.0742073973471633,3.87499853747287
"AC069528.2",19.9376395801814,35.7198745693483,50.1672243603399,57.3278006212832,37.3935342825219,43.809717799727,545.107902103285,446.139119906146,479.092273469868,5.75035162329926e-88,3.60150430128873,5.84727949969052e-90,12.1383826540434,87.2403055981991
"AC073063.1",9.37576008905967,6.14923780335145,8.7142248219471,3.50463917017007,7.77037654491548,6.7923577971459,18.9392498981025,21.1638554117579,19.1534379420477,0.000926903664528733,1.57522205040033,0.000275455797703482,2.97981352480577,3.0329654008476
"AC073072.1",1.72717198091471,1.70910236636211,0.891258939411539,0.868928859884522,0.374758341713354,0,1.71847572242589,3.17736068496303,8.1490980854337,0.0228059827629496,3.48577122118427,0.00947254725606574,11.2026739354286,1.64195120825839
"AC073073.2",35.8435947667017,23.1753421331449,32.5594280455477,24.647145153477,38.0870074563179,33.6070778842278,65.4747182593302,68.8368598508956,55.4418657314677,4.07712795857975e-05,1.0334542356109,9.59708711026994e-06,2.04691931493445,4.38964565822333
